location_ID,Location,city_id
1560,Heritage Farm - 1382 County Road 119,22
1561,Mountain View Farm - 2058 County Road 216,26
1562,Heritage Farm - 7262 County Road 393,105
1563,Silver Lake Farm - 2785 County Road 211,177
1564,Horizon Farm - 6149 County Road 288,131
1565,Meadowbrook Farm - 8284 County Road 402,49
1566,Valley View Farm - 6364 County Road 203,184
1567,Green Valley Farm - 1162 County Road 381,230
1568,Oakwood Farm - 5262 County Road 350,174
1569,Riverside Farm - 1282 County Road 295,7
1570,Pleasant Hill Farm - 3497 County Road 374,239
1571,Harvest Moon Farm - 7697 County Road 173,160
1572,Hilltop Farm - 6328 County Road 361,72
1573,Horizon Farm - 8060 County Road 240,167
1574,Sunset Farm - 7144 County Road 404,43
1575,Oakwood Farm - 4893 County Road 101,223
1576,Sunset Farm - 8778 County Road 38,197
1577,Silver Lake Farm - 5967 County Road 261,36
1578,Mountain View Farm - 6536 County Road 227,42
1579,Countryside Farm - 6988 County Road 207,97
1580,Cedar Valley Farm - 8276 County Road 137,199
1581,Oak Ridge Farm - 6091 County Road 371,15
1582,Riverdale Farm - 2368 County Road 149,201
1583,Green Valley Farm - 8324 County Road 2,93
1584,Harvest Moon Farm - 9667 County Road 389,64
1585,Harvest Moon Farm - 1257 County Road 375,105
1586,Pine Creek Farm - 2437 County Road 4,210
1587,Meadowbrook Farm - 1214 County Road 490,238
1588,Blue Sky Farm - 9623 County Road 464,149
1589,Red Barn Farm - 6778 County Road 475,184
1590,Highland Farm - 4699 County Road 355,110
1591,Red Barn Farm - 1433 County Road 311,111
1592,Stonebridge Farm - 9089 County Road 177,80
1593,Heritage Farm - 5007 County Road 158,213
1594,Heritage Farm - 2741 County Road 345,238
1595,Horizon Farm - 1119 County Road 479,99
1596,Green Valley Farm - 3926 County Road 190,26
1597,Meadowbrook Farm - 9090 County Road 469,56
1598,Maple Grove Farm - 4607 County Road 107,187
1599,Maple Grove Farm - 3672 County Road 227,21
1600,Green Valley Farm - 4553 County Road 317,31
1601,Rolling Hills Farm - 3185 County Road 297,16
1602,Pine Creek Farm - 2625 County Road 457,208
1603,Countryside Farm - 9741 County Road 20,38
1604,Rolling Hills Farm - 3878 County Road 166,231
1605,Pine Creek Farm - 2418 County Road 327,87
1606,Sunset Farm - 1576 County Road 461,124
1607,Blue Sky Farm - 4968 County Road 143,207
1608,Horizon Farm - 7811 County Road 171,145
1609,Sunset Farm - 7774 County Road 276,180
1610,Hilltop Farm - 5980 County Road 19,225
1611,Oakwood Farm - 4747 County Road 175,203
1612,Riverdale Farm - 1028 County Road 179,213
1613,Countryside Farm - 2156 County Road 160,100
1614,Countryside Farm - 8638 County Road 14,104
1615,Pine Creek Farm - 9250 County Road 72,155
1616,Mountain View Farm - 6746 County Road 273,113
1617,Green Valley Farm - 5958 County Road 328,29
1618,Horizon Farm - 2963 County Road 1,11
1619,Riverdale Farm - 5346 County Road 384,12
1620,Golden Fields Farm - 4346 County Road 15,207
1621,Meadowbrook Farm - 4593 County Road 361,122
1622,Highland Farm - 8211 County Road 64,1
1623,Green Valley Farm - 2396 County Road 222,224
1624,Silver Lake Farm - 5438 County Road 287,244
1625,Sunny Meadow Farm - 9343 County Road 272,122
1626,Countryside Farm - 3455 County Road 256,166
1627,Green Valley Farm - 8186 County Road 164,83
1628,Oakwood Farm - 6331 County Road 329,10
1629,Oakwood Farm - 8491 County Road 114,67
1630,Golden Fields Farm - 1279 County Road 70,35
1631,Prairie View Farm - 5294 County Road 383,84
1632,Rolling Hills Farm - 7174 County Road 110,129
1633,Horizon Farm - 2087 County Road 56,100
1634,Oak Ridge Farm - 6986 County Road 111,186
1635,Spring Valley Farm - 9830 County Road 276,12
1636,Red Barn Farm - 4394 County Road 456,10
1637,Riverside Farm - 3055 County Road 445,11
1638,Sunny Meadow Farm - 9608 County Road 98,123
1639,Riverside Farm - 8267 County Road 173,135
1640,Green Valley Farm - 4798 County Road 215,50
1641,Cedar Valley Farm - 3702 County Road 204,190
1642,Silver Lake Farm - 1115 County Road 247,143
1643,Spring Valley Farm - 5379 County Road 133,60
1644,Horizon Farm - 7517 County Road 358,92
1645,Sunset Farm - 1845 County Road 402,213
1646,Silver Lake Farm - 2559 County Road 427,162
1647,Pine Creek Farm - 6704 County Road 181,57
1648,Maple Grove Farm - 7850 County Road 140,47
1649,Sunny Meadow Farm - 9474 County Road 74,121
1650,Mountain View Farm - 6637 County Road 183,94
1651,Horizon Farm - 6028 County Road 199,106
1652,Willow Creek Farm - 5160 County Road 430,151
1653,Sunset Farm - 2220 County Road 165,39
1654,Stonebridge Farm - 9605 County Road 304,97
1655,Sunny Meadow Farm - 8827 County Road 212,140
1656,Oakwood Farm - 2425 County Road 414,115
1657,Heritage Farm - 7183 County Road 355,226
1658,Sunset Farm - 6378 County Road 118,33
1659,Heritage Farm - 3331 County Road 276,159
1660,Countryside Farm - 2197 County Road 206,18
1661,Spring Valley Farm - 9429 County Road 279,125
1662,Sunset Farm - 1415 County Road 355,196
1663,Sunny Meadow Farm - 5685 County Road 146,19
1664,Pine Creek Farm - 7021 County Road 461,178
1665,Oak Ridge Farm - 4004 County Road 6,229
1666,Spring Valley Farm - 4656 County Road 369,178
1667,Heritage Farm - 7563 County Road 358,116
1668,Willow Creek Farm - 3006 County Road 383,17
1669,Horizon Farm - 1430 County Road 425,13
1670,Silver Lake Farm - 1251 County Road 338,217
1671,Red Barn Farm - 1687 County Road 278,190
1672,Maple Grove Farm - 3863 County Road 452,56
1673,Horizon Farm - 4939 County Road 348,200
1674,Red Barn Farm - 1329 County Road 264,1
1675,Red Barn Farm - 8026 County Road 200,208
1676,Spring Valley Farm - 3718 County Road 338,150
1677,Highland Farm - 4088 County Road 489,142
1678,Hilltop Farm - 6421 County Road 219,95
1679,Red Barn Farm - 2852 County Road 296,14
1680,Red Barn Farm - 9012 County Road 216,89
1681,Blue Sky Farm - 9345 County Road 330,170
1682,Oak Ridge Farm - 7684 County Road 384,129
1683,Stonebridge Farm - 5321 County Road 231,65
1684,Harvest Moon Farm - 6517 County Road 167,2
1685,Mountain View Farm - 1900 County Road 184,67
1686,Golden Fields Farm - 3074 County Road 460,202
1687,Harvest Moon Farm - 9679 County Road 311,165
1688,Riverdale Farm - 9567 County Road 52,133
1689,Blue Sky Farm - 3196 County Road 407,131
1690,Meadowbrook Farm - 2678 County Road 2,113
1691,Windmill Farm - 2986 County Road 374,116
1692,Mountain View Farm - 4287 County Road 348,38
1693,Valley View Farm - 3744 County Road 101,135
1694,Stonebridge Farm - 4860 County Road 468,9
1695,Oak Ridge Farm - 6094 County Road 236,116
1696,Sunset Farm - 1092 County Road 59,130
1697,Cedar Valley Farm - 7453 County Road 361,221
1698,Riverside Farm - 2999 County Road 232,10
1699,Blue Sky Farm - 2431 County Road 213,1
1700,Riverdale Farm - 1621 County Road 233,38
1701,Riverdale Farm - 7417 County Road 29,99
1702,Blue Sky Farm - 3609 County Road 175,63
1703,Spring Valley Farm - 4367 County Road 453,85
1704,Sunset Farm - 5384 County Road 363,206
1705,Pine Creek Farm - 1022 County Road 359,170
1706,Mountain View Farm - 1530 County Road 177,148
1707,Riverside Farm - 5689 County Road 30,127
1708,Stonebridge Farm - 9129 County Road 137,22
1709,Riverdale Farm - 1054 County Road 341,201
1710,Hilltop Farm - 4378 County Road 154,144
1711,Horizon Farm - 5177 County Road 483,183
1712,Blue Sky Farm - 9433 County Road 165,114
1713,Oak Ridge Farm - 5093 County Road 275,228
1714,Silver Lake Farm - 1007 County Road 173,78
1715,Mountain View Farm - 3350 County Road 196,231
1716,Valley View Farm - 6212 County Road 318,110
1717,Riverside Farm - 3640 County Road 424,213
1718,Blue Sky Farm - 1357 County Road 308,240
1719,Silver Lake Farm - 6723 County Road 197,126
1720,Green Valley Farm - 4936 County Road 331,188
1721,Valley View Farm - 4356 County Road 194,40
1722,Stonebridge Farm - 5500 County Road 136,181
1723,Blue Sky Farm - 4321 County Road 75,12
1724,Spring Valley Farm - 3262 County Road 301,23
1725,Pleasant Hill Farm - 2886 County Road 191,16
1726,Pine Creek Farm - 9818 County Road 110,152
1727,Rolling Hills Farm - 9783 County Road 48,130
1728,Meadowbrook Farm - 5739 County Road 35,191
1729,Sunset Farm - 6822 County Road 225,106
1730,Golden Fields Farm - 8178 County Road 212,90
1731,Riverside Farm - 6156 County Road 162,2
1732,Silver Lake Farm - 6471 County Road 114,111
1733,Pine Creek Farm - 3188 County Road 498,165
1734,Oakwood Farm - 2198 County Road 353,52
1735,Red Barn Farm - 6047 County Road 370,172
1736,Hilltop Farm - 3101 County Road 352,99
1737,Countryside Farm - 3403 County Road 71,196
1738,Valley View Farm - 1623 County Road 421,231
1739,Golden Fields Farm - 2743 County Road 128,29
1740,Rolling Hills Farm - 8355 County Road 315,70
1741,Green Valley Farm - 8427 County Road 19,135
1742,Pine Creek Farm - 9438 County Road 105,153
1743,Horizon Farm - 4375 County Road 96,216
1744,Countryside Farm - 4139 County Road 198,63
1745,Riverdale Farm - 3756 County Road 144,156
1746,Countryside Farm - 2320 County Road 366,19
1747,Willow Creek Farm - 5032 County Road 330,113
1748,Golden Fields Farm - 9725 County Road 370,86
1749,Silver Lake Farm - 1309 County Road 480,70
1750,Hilltop Farm - 6174 County Road 280,224
1751,Rolling Hills Farm - 2664 County Road 393,231
1752,Rolling Hills Farm - 6677 County Road 184,189
1753,Blue Sky Farm - 7220 County Road 157,152
1754,Heritage Farm - 8191 County Road 484,2
1755,Sunset Farm - 6033 County Road 39,103
1756,Prairie View Farm - 2864 County Road 493,210
1757,Prairie View Farm - 5877 County Road 38,226
1758,Pine Creek Farm - 9943 County Road 131,178
1759,Silver Lake Farm - 5198 County Road 479,118
1760,Golden Fields Farm - 3682 County Road 460,239
1761,Oakwood Farm - 7284 County Road 302,125
1762,Sunset Farm - 6228 County Road 380,107
1763,Sunset Farm - 3765 County Road 7,93
1764,Windmill Farm - 2112 County Road 53,75
1765,Red Barn Farm - 6186 County Road 83,153
1766,Green Valley Farm - 6714 County Road 345,89
1767,Prairie View Farm - 9043 County Road 125,61
1768,Riverdale Farm - 3200 County Road 25,188
1769,Highland Farm - 1366 County Road 355,12
1770,Oak Ridge Farm - 1418 County Road 35,228
1771,Harvest Moon Farm - 3166 County Road 163,178
1772,Stonebridge Farm - 4346 County Road 306,9
1773,Harvest Moon Farm - 9821 County Road 392,206
1774,Rolling Hills Farm - 4132 County Road 321,33
1775,Spring Valley Farm - 4018 County Road 209,141
1776,Countryside Farm - 3035 County Road 207,152
1777,Meadowbrook Farm - 5426 County Road 424,149
1778,Mountain View Farm - 8384 County Road 241,160
1779,Pine Creek Farm - 5794 County Road 72,63
1780,Spring Valley Farm - 6793 County Road 127,113
1781,Pine Creek Farm - 5528 County Road 210,33
1782,Rolling Hills Farm - 3364 County Road 488,236
1783,Silver Lake Farm - 4554 County Road 226,132
1784,Mountain View Farm - 3451 County Road 282,33
1785,Riverdale Farm - 8787 County Road 79,145
1786,Heritage Farm - 7092 County Road 427,201
1787,Stonebridge Farm - 1146 County Road 269,192
1788,Highland Farm - 6591 County Road 31,3
1789,Oakwood Farm - 9905 County Road 274,233
1790,Prairie View Farm - 2233 County Road 321,28
1791,Riverdale Farm - 8333 County Road 146,10
1792,Blue Sky Farm - 1552 County Road 51,243
1793,Mountain View Farm - 7978 County Road 264,175
1794,Silver Lake Farm - 7043 County Road 14,240
1795,Countryside Farm - 1412 County Road 26,143
1796,Sunset Farm - 2672 County Road 194,17
1797,Golden Fields Farm - 9000 County Road 402,120
1798,Sunny Meadow Farm - 5624 County Road 163,11
1799,Green Valley Farm - 8949 County Road 66,238
1800,Golden Fields Farm - 3644 County Road 9,100
1801,Valley View Farm - 9946 County Road 269,76
1802,Meadowbrook Farm - 8118 County Road 258,12
1803,Red Barn Farm - 1019 County Road 399,81
1804,Countryside Farm - 6757 County Road 95,181
1805,Prairie View Farm - 5768 County Road 445,51
1806,Stonebridge Farm - 7659 County Road 343,65
1807,Rolling Hills Farm - 2454 County Road 246,39
1808,Riverside Farm - 2259 County Road 364,208
1809,Hilltop Farm - 6060 County Road 189,48
1810,Highland Farm - 3887 County Road 411,139
1811,Willow Creek Farm - 7900 County Road 217,27
1812,Red Barn Farm - 8468 County Road 469,94
1813,Sunny Meadow Farm - 1786 County Road 78,182
1814,Harvest Moon Farm - 3737 County Road 130,234
1815,Willow Creek Farm - 3952 County Road 494,157
1816,Red Barn Farm - 5956 County Road 425,61
1817,Riverdale Farm - 3617 County Road 18,162
1818,Riverside Farm - 2830 County Road 450,217
1819,Pleasant Hill Farm - 1572 County Road 30,231
1820,Cedar Valley Farm - 3479 County Road 438,77
1821,Pine Creek Farm - 7248 County Road 258,43
1822,Windmill Farm - 2229 County Road 369,117
1823,Willow Creek Farm - 5273 County Road 6,12
1824,Horizon Farm - 1616 County Road 194,228
1825,Mountain View Farm - 6066 County Road 399,19
1826,Countryside Farm - 3856 County Road 70,42
1827,Sunset Farm - 5747 County Road 367,25
1828,Sunny Meadow Farm - 8020 County Road 54,82
1829,Riverside Farm - 2020 County Road 162,175
1830,Sunny Meadow Farm - 3920 County Road 319,164
1831,Riverside Farm - 7930 County Road 433,213
1832,Stonebridge Farm - 5119 County Road 280,15
1833,Mountain View Farm - 7464 County Road 153,141
1834,Harvest Moon Farm - 6888 County Road 168,68
1835,Windmill Farm - 9875 County Road 78,224
1836,Cedar Valley Farm - 4118 County Road 197,23
1837,Prairie View Farm - 3029 County Road 470,220
1838,Cedar Valley Farm - 5370 County Road 129,154
1839,Meadowbrook Farm - 6574 County Road 411,59
1840,Highland Farm - 2655 County Road 415,211
1841,Willow Creek Farm - 1018 County Road 463,230
1842,Oakwood Farm - 3829 County Road 94,1
1843,Red Barn Farm - 1531 County Road 317,73
1844,Blue Sky Farm - 1529 County Road 65,224
1845,Sunny Meadow Farm - 6610 County Road 472,167
1846,Maple Grove Farm - 1294 County Road 407,54
1847,Golden Fields Farm - 8681 County Road 332,96
1848,Blue Sky Farm - 2950 County Road 334,98
1849,Rolling Hills Farm - 9974 County Road 292,79
1850,Hilltop Farm - 2527 County Road 103,3
1851,Pleasant Hill Farm - 3116 County Road 284,193
1852,Willow Creek Farm - 5845 County Road 274,138
1853,Spring Valley Farm - 3619 County Road 185,14
1854,Maple Grove Farm - 6475 County Road 414,237
1855,Golden Fields Farm - 5499 County Road 491,35
1856,Blue Sky Farm - 6893 County Road 76,91
1857,Sunny Meadow Farm - 4832 County Road 340,222
1858,Blue Sky Farm - 8025 County Road 400,61
1859,Sunny Meadow Farm - 4613 County Road 205,215
1860,Sunset Farm - 5668 County Road 176,38
1861,Maple Grove Farm - 4891 County Road 404,135
1862,Willow Creek Farm - 2686 County Road 379,46
1863,Horizon Farm - 8909 County Road 242,209
1864,Heritage Farm - 7791 County Road 338,23
1865,Silver Lake Farm - 7903 County Road 409,203
1866,Prairie View Farm - 8604 County Road 72,221
1867,Sunset Farm - 8656 County Road 138,232
1868,Countryside Farm - 6529 County Road 333,75
1869,Riverside Farm - 4384 County Road 19,138
1870,Cedar Valley Farm - 4627 County Road 324,219
1871,Riverside Farm - 6698 County Road 318,21
1872,Valley View Farm - 2869 County Road 363,164
1873,Riverdale Farm - 5548 County Road 180,226
1874,Hilltop Farm - 9508 County Road 322,130
1875,Countryside Farm - 5628 County Road 346,7
1876,Countryside Farm - 9008 County Road 226,107
1877,Maple Grove Farm - 2878 County Road 83,23
1878,Pine Creek Farm - 2641 County Road 338,145
1879,Oakwood Farm - 4931 County Road 426,207
1880,Stonebridge Farm - 7178 County Road 410,23
1881,Heritage Farm - 5585 County Road 375,238
1882,Rolling Hills Farm - 4649 County Road 360,79
1883,Riverdale Farm - 6688 County Road 281,67
1884,Cedar Valley Farm - 5537 County Road 426,224
1885,Spring Valley Farm - 5342 County Road 102,62
1886,Pleasant Hill Farm - 6376 County Road 425,22
1887,Mountain View Farm - 5449 County Road 346,230
1888,Rolling Hills Farm - 3540 County Road 187,183
1889,Highland Farm - 9600 County Road 446,229
1890,Pleasant Hill Farm - 8106 County Road 485,16
1891,Windmill Farm - 7468 County Road 415,56
1892,Prairie View Farm - 1032 County Road 74,199
1893,Riverdale Farm - 8598 County Road 395,134
1894,Riverdale Farm - 7320 County Road 466,154
1895,Valley View Farm - 5062 County Road 276,54
1896,Cedar Valley Farm - 4372 County Road 322,179
1897,Red Barn Farm - 1899 County Road 387,81
1898,Red Barn Farm - 2395 County Road 278,117
1899,Cedar Valley Farm - 9679 County Road 266,138
1900,Valley View Farm - 1322 County Road 391,217
1901,Silver Lake Farm - 4012 County Road 107,237
1902,Green Valley Farm - 5579 County Road 377,173
1903,Horizon Farm - 1872 County Road 138,55
1904,Heritage Farm - 2307 County Road 20,197
1905,Oakwood Farm - 4591 County Road 67,118
1906,Cedar Valley Farm - 1869 County Road 196,6
1907,Riverside Farm - 3499 County Road 248,192
1908,Spring Valley Farm - 3053 County Road 327,149
1909,Windmill Farm - 9971 County Road 173,212
1910,Willow Creek Farm - 5959 County Road 308,58
1911,Valley View Farm - 2891 County Road 378,164
1912,Prairie View Farm - 6621 County Road 234,18
1913,Mountain View Farm - 7635 County Road 269,1
1914,Harvest Moon Farm - 5641 County Road 38,119
1915,Silver Lake Farm - 1124 County Road 242,80
1916,Meadowbrook Farm - 6339 County Road 219,208
1917,Hilltop Farm - 5957 County Road 276,54
1918,Horizon Farm - 1064 County Road 39,217
1919,Countryside Farm - 3252 County Road 40,196
1920,Green Valley Farm - 1172 County Road 395,111
1921,Spring Valley Farm - 1976 County Road 206,129
1922,Highland Farm - 8914 County Road 99,21
1923,Golden Fields Farm - 8158 County Road 53,117
1924,Valley View Farm - 2135 County Road 81,215
1925,Oakwood Farm - 6981 County Road 418,121
1926,Silver Lake Farm - 8793 County Road 69,194
1927,Meadowbrook Farm - 4904 County Road 191,230
1928,Meadowbrook Farm - 7880 County Road 139,140
1929,Red Barn Farm - 5812 County Road 349,100
1930,Stonebridge Farm - 7202 County Road 464,130
1931,Countryside Farm - 3423 County Road 101,190
1932,Red Barn Farm - 2145 County Road 82,137
1933,Valley View Farm - 4742 County Road 8,17
1934,Red Barn Farm - 9497 County Road 480,49
1935,Maple Grove Farm - 7575 County Road 352,232
1936,Meadowbrook Farm - 3082 County Road 368,130
