retailer_id,name,location,contact
1725,Natural Choice Store Store 115,Horizon Farm - 3435 County Road 325,(672) 947-2965
1726,Fresh Market Store 116,4005 River Avenue Apt 268,(866) 118-5639
1727,Green Grocers Store 116,Blue Sky Farm - 6893 County Road 76,(307) 367-6056
1728,Organic Foods Store Store 116,9151 Pine Street,(311) 391-6807
1729,Farm to Table Market Store 116,Sunset Farm - 9248 County Road 177,(805) 685-1155
1730,Nature's Basket Store 116,7536 River Court Apt 422,(938) 521-3574
1731,Healthy Harvest Store 116,Fulfillment Center V - 8508 Park Lane,(538) 729-4237
1732,Pure Foods Market Store 116,Stonebridge Farm - 2660 County Road 308,(924) 542-6113
1733,Local Farmers Market Store 116,Storage Facility T - 5402 Third Road,(541) 503-9674
1734,Eco Market Store 116,7066 Second Street Apt 486,(955) 429-5939
1735,Country Fresh Store Store 116,Regional Warehouse P - 2935 Main Drive,(855) 665-1638
1736,Harvest Market Store 116,Distribution Center P - 6351 Market Court,(895) 604-4759
1737,Green Valley Grocery Store 116,3961 Third Place,(370) 108-9565
1738,Sustainable Foods Co Store 116,4307 Pine Court Apt 421,(189) 770-8508
1739,Farm Fresh Market Store 116,Blue Sky Farm - 1681 County Road 30,(318) 809-3531
1740,Natural Choice Store Store 116,Golden Fields Farm - 8681 County Road 332,(389) 780-8998
1741,Fresh Market Store 117,Golden Fields Farm - 7944 County Road 113,(632) 674-2103
1742,Green Grocers Store 117,Processing Center V - 1272 Park Boulevard,(295) 307-2747
1743,Organic Foods Store Store 117,3536 Church Street Apt 490,(276) 724-9730
1744,Farm to Table Market Store 117,Harvest Moon Farm - 5457 County Road 112,(933) 105-8027
1745,Nature's Basket Store 117,4690 Oak Drive,(410) 122-5329
1746,Healthy Harvest Store 117,Supply Chain Hub W - 7493 Third Road,(861) 932-6172
1747,Pure Foods Market Store 117,Windmill Farm - 3564 County Road 394,(484) 515-5541
1748,Local Farmers Market Store 117,Logistics Hub G - 3664 School Drive,(994) 164-5985
1749,Eco Market Store 117,1541 Fourth Court Apt 210,(806) 379-1398
1750,Country Fresh Store Store 117,Supply Chain Hub Z - 128 Oak Court,(797) 359-1382
1751,Harvest Market Store 117,Central Depot O - 6312 Hill Boulevard,(914) 866-1394
1752,Green Valley Grocery Store 117,8238 River Drive Apt 292,(398) 523-9285
1753,Sustainable Foods Co Store 117,5439 Lake Road Apt 42,(395) 872-6320
1754,Farm Fresh Market Store 117,Supply Chain Hub N - 6679 Oak Court,(603) 977-3802
1755,Natural Choice Store Store 117,Central Depot Y - 2944 Lake Boulevard,(375) 889-9726
1756,Fresh Market Store 118,Fulfillment Center L - 1082 Lake Lane,(668) 835-4121
1757,Green Grocers Store 118,7428 River Road Apt 460,(302) 225-1171
1758,Organic Foods Store Store 118,Windmill Farm - 1350 County Road 232,(211) 316-1550
1759,Farm to Table Market Store 118,Processing Center B - 4389 River Way,(958) 287-5498
1760,Nature's Basket Store 118,9611 Lake Court,(661) 189-6576
1761,Healthy Harvest Store 118,Red Barn Farm - 9465 County Road 53,(755) 609-1393
1762,Pure Foods Market Store 118,2832 Oak Circle,(262) 408-6362
1763,Local Farmers Market Store 118,Distribution Center Z - 8379 Maple Street,(778) 791-7464
1764,Eco Market Store 118,Processing Center P - 5126 Washington Road,(130) 492-5940
1765,Country Fresh Store Store 118,9115 Main Boulevard,(776) 252-4955
1766,Harvest Market Store 118,Blue Sky Farm - 2701 County Road 290,(601) 674-4514
1767,Green Valley Grocery Store 118,Highland Farm - 2369 County Road 302,(624) 615-2097
1768,Sustainable Foods Co Store 118,3193 High Road Apt 323,(822) 240-7227
1769,Farm Fresh Market Store 118,8355 Market Court,(816) 666-4766
1770,Natural Choice Store Store 118,9446 Second Lane Apt 220,(366) 846-8207
1771,Fresh Market Store 119,Countryside Farm - 8423 County Road 286,(748) 189-7649
1772,Green Grocers Store 119,9271 Oak Drive,(882) 104-8403
1773,Organic Foods Store Store 119,Harvest Moon Farm - 9327 County Road 59,(180) 636-1389
1774,Farm to Table Market Store 119,Green Valley Farm - 9913 County Road 119,(588) 281-3490
1775,Nature's Basket Store 119,Oak Ridge Farm - 8546 County Road 394,(158) 858-3748
1776,Healthy Harvest Store 119,2298 Pine Boulevard,(627) 897-6553
1777,Pure Foods Market Store 119,Sunny Meadow Farm - 3408 County Road 155,(835) 704-2937
1778,Local Farmers Market Store 119,Pleasant Hill Farm - 6247 County Road 102,(657) 416-1036
1779,Eco Market Store 119,Willow Creek Farm - 5304 County Road 132,(860) 766-5564
1780,Country Fresh Store Store 119,Processing Center E - 3754 Valley Drive,(682) 887-9764
1781,Harvest Market Store 119,9645 Pine Street,(362) 179-3130
1782,Green Valley Grocery Store 119,Highland Farm - 5820 County Road 123,(491) 137-9364
1783,Sustainable Foods Co Store 119,Central Depot U - 7665 River Avenue,(523) 852-7006
1784,Farm Fresh Market Store 119,Highland Farm - 7020 County Road 452,(354) 932-3219
1785,Natural Choice Store Store 119,Distribution Center R - 530 Oak Court,(618) 850-4595
1786,Fresh Market Store 120,Stonebridge Farm - 9037 County Road 441,(531) 729-9343
1787,Green Grocers Store 120,Central Depot F - 4942 River Drive,(391) 515-7781
1788,Organic Foods Store Store 120,3460 Third Avenue,(527) 129-6612
1789,Farm to Table Market Store 120,Regional Warehouse K - 3294 Washington Drive,(793) 721-7504
1790,Nature's Basket Store 120,9083 Lake Lane Apt 445,(268) 418-9560
1791,Healthy Harvest Store 120,Sunny Meadow Farm - 7135 County Road 362,(783) 778-6361
1792,Pure Foods Market Store 120,Supply Chain Hub W - 8012 Market Way,(593) 263-6297
1793,Local Farmers Market Store 120,Supply Chain Hub R - 5112 Cedar Way,(888) 985-3652
1794,Eco Market Store 120,Valley View Farm - 3693 County Road 205,(308) 137-8425
1795,Country Fresh Store Store 120,Logistics Hub W - 7428 Elm Street,(237) 121-8079
1796,Harvest Market Store 120,Riverdale Farm - 1028 County Road 179,(196) 872-6746
1797,Green Valley Grocery Store 120,7264 Second Avenue,(598) 137-2603
1798,Sustainable Foods Co Store 120,3525 Oak Court,(468) 400-6923
1799,Farm Fresh Market Store 120,Silver Lake Farm - 5262 County Road 225,(834) 733-1814
1800,Natural Choice Store Store 120,Silver Lake Farm - 5198 County Road 479,(818) 765-5388
1801,Fresh Market Store 121,8139 River Boulevard,(413) 325-2644
1802,Green Grocers Store 121,Horizon Farm - 7811 County Road 171,(211) 280-5117
1803,Organic Foods Store Store 121,Fulfillment Center S - 6251 First Boulevard,(956) 825-8239
1804,Farm to Table Market Store 121,Storage Facility J - 5378 Fourth Avenue,(339) 180-9562
1805,Nature's Basket Store 121,Sunset Farm - 3182 County Road 101,(888) 622-9976
1806,Healthy Harvest Store 121,Logistics Hub Y - 6702 Fourth Drive,(663) 936-3359
1807,Pure Foods Market Store 121,6519 Cedar Court,(424) 711-9460
1808,Local Farmers Market Store 121,Fulfillment Center S - 2369 Third Street,(311) 924-9175
1809,Eco Market Store 121,Riverside Farm - 7101 County Road 327,(480) 452-8087
1810,Country Fresh Store Store 121,8109 Third Lane Apt 151,(339) 907-2853
1811,Harvest Market Store 121,Pleasant Hill Farm - 9751 County Road 185,(570) 369-5171
1812,Green Valley Grocery Store 121,Hilltop Farm - 5114 County Road 152,(521) 689-3143
1813,Sustainable Foods Co Store 121,8142 Park Road,(280) 853-8313
1814,Farm Fresh Market Store 121,Heritage Farm - 3803 County Road 381,(329) 333-7099
1815,Natural Choice Store Store 121,784 Third Avenue,(992) 479-2684
1816,Fresh Market Store 122,2967 Fourth Road Apt 376,(976) 802-1057
1817,Green Grocers Store 122,Blue Sky Farm - 9459 County Road 101,(199) 993-7963
1818,Organic Foods Store Store 122,Willow Creek Farm - 5273 County Road 6,(591) 596-4758
1819,Farm to Table Market Store 122,832 Pine Circle,(650) 945-9063
1820,Nature's Basket Store 122,2038 Second Drive,(468) 185-7690
1821,Healthy Harvest Store 122,4263 Maple Place Apt 436,(817) 372-8576
1822,Pure Foods Market Store 122,Fulfillment Center U - 8295 Park Street,(750) 825-8956
1823,Local Farmers Market Store 122,Oakwood Farm - 8190 County Road 414,(115) 715-6258
1824,Eco Market Store 122,2325 Maple Road Apt 278,(277) 322-9536
1825,Country Fresh Store Store 122,9651 First Court,(627) 954-6522
1826,Harvest Market Store 122,2313 Lake Avenue,(330) 212-3466
1827,Green Valley Grocery Store 122,Fulfillment Center Q - 2066 Second Way,(387) 108-1627
1828,Sustainable Foods Co Store 122,5905 Park Road,(428) 369-9040
1829,Farm Fresh Market Store 122,Prairie View Farm - 2314 County Road 56,(987) 460-1749
1830,Natural Choice Store Store 122,Supply Chain Hub Y - 5324 Elm Court,(147) 650-6036
1831,Fresh Market Store 123,Sunny Meadow Farm - 3496 County Road 59,(148) 406-7093
1832,Green Grocers Store 123,2524 Church Drive Apt 22,(655) 225-7911
1833,Organic Foods Store Store 123,Blue Sky Farm - 9707 County Road 211,(238) 950-5063
1834,Farm to Table Market Store 123,Fulfillment Center W - 2332 Fourth Circle,(953) 154-7516
1835,Nature's Basket Store 123,Regional Warehouse V - 1770 Second Street,(554) 204-1001
1836,Healthy Harvest Store 123,Harvest Moon Farm - 1814 County Road 367,(743) 107-5558
1837,Pure Foods Market Store 123,Distribution Center P - 5709 Second Way,(909) 436-9218
1838,Local Farmers Market Store 123,Riverside Farm - 1590 County Road 260,(729) 874-7742
1839,Eco Market Store 123,3334 Church Drive Apt 173,(249) 191-6491
1840,Country Fresh Store Store 123,Hilltop Farm - 7786 County Road 398,(243) 427-6010
1841,Harvest Market Store 123,Heritage Farm - 8247 County Road 146,(997) 832-1518
1842,Green Valley Grocery Store 123,Supply Chain Hub H - 7243 School Court,(967) 828-4045
1843,Sustainable Foods Co Store 123,8471 Fourth Lane Apt 97,(699) 887-4748
1844,Farm Fresh Market Store 123,Distribution Center J - 1931 Maple Street,(368) 624-2759
1845,Natural Choice Store Store 123,7910 Oak Lane,(256) 681-7464
1846,Fresh Market Store 124,8870 Cedar Road Apt 168,(865) 628-2848
1847,Green Grocers Store 124,Processing Center J - 3815 High Place,(322) 726-9266
1848,Organic Foods Store Store 124,Processing Center W - 6931 High Avenue,(404) 323-7619
1849,Farm to Table Market Store 124,Maple Grove Farm - 6543 County Road 76,(633) 435-3880
1850,Nature's Basket Store 124,5602 School Lane,(789) 785-3490
1851,Healthy Harvest Store 124,6672 High Circle Apt 63,(745) 569-7548
1852,Pure Foods Market Store 124,780 Valley Drive,(487) 468-7659
1853,Local Farmers Market Store 124,5482 High Way,(863) 789-7277
1854,Eco Market Store 124,Red Barn Farm - 9497 County Road 480,(280) 756-7539
1855,Country Fresh Store Store 124,Pine Creek Farm - 7579 County Road 285,(939) 833-6739
1856,Harvest Market Store 124,1808 River Avenue Apt 5,(787) 460-5938
1857,Green Valley Grocery Store 124,Green Valley Farm - 5579 County Road 377,(273) 878-9858
1858,Sustainable Foods Co Store 124,Red Barn Farm - 8961 County Road 96,(193) 655-3949
1859,Farm Fresh Market Store 124,Sunny Meadow Farm - 4013 County Road 105,(390) 745-4749
1860,Natural Choice Store Store 124,7432 Lake Street Apt 133,(447) 358-1073
1861,Fresh Market Store 125,2552 Third Road,(655) 403-3562
1862,Green Grocers Store 125,Sunset Farm - 5384 County Road 363,(625) 406-8237
1863,Organic Foods Store Store 125,436 Washington Road,(402) 955-5511
1864,Farm to Table Market Store 125,8441 School Street,(655) 207-4685
1865,Nature's Basket Store 125,Supply Chain Hub J - 2449 River Drive,(184) 430-5064
1866,Healthy Harvest Store 125,Riverside Farm - 2331 County Road 495,(279) 816-5904
1867,Pure Foods Market Store 125,Storage Facility J - 6682 Washington Circle,(308) 216-5860
1868,Local Farmers Market Store 125,Hilltop Farm - 5076 County Road 167,(298) 697-9352
1869,Eco Market Store 125,Sunset Farm - 3148 County Road 391,(959) 260-4585
1870,Country Fresh Store Store 125,9450 Second Circle,(273) 129-1589
1871,Harvest Market Store 125,Storage Facility G - 4579 Fourth Place,(568) 455-7812
1872,Green Valley Grocery Store 125,Distribution Center I - 821 Church Way,(323) 563-7123
1873,Sustainable Foods Co Store 125,Hilltop Farm - 1522 County Road 497,(683) 528-9899
1874,Farm Fresh Market Store 125,3581 High Lane,(726) 956-7590
1875,Natural Choice Store Store 125,Processing Center V - 8951 Third Boulevard,(994) 118-4416
1876,Fresh Market Store 126,Cedar Valley Farm - 9871 County Road 350,(243) 501-9015
1877,Green Grocers Store 126,Supply Chain Hub Z - 9098 River Street,(307) 470-9294
1878,Organic Foods Store Store 126,9111 Elm Court Apt 438,(884) 242-2020
1879,Farm to Table Market Store 126,Rolling Hills Farm - 9288 County Road 122,(714) 398-6513
1880,Nature's Basket Store 126,Cedar Valley Farm - 4728 County Road 470,(739) 211-2019
1881,Healthy Harvest Store 126,Regional Warehouse G - 6859 Hill Way,(866) 913-7382
1882,Pure Foods Market Store 126,8870 Pine Place,(447) 864-5394
1883,Local Farmers Market Store 126,Distribution Center E - 289 Elm Court,(250) 937-4687
1884,Eco Market Store 126,9214 Market Boulevard Apt 359,(896) 168-5256
1885,Country Fresh Store Store 126,Horizon Farm - 7517 County Road 358,(571) 344-5817
1886,Harvest Market Store 126,Spring Valley Farm - 9271 County Road 23,(807) 371-4731
1887,Green Valley Grocery Store 126,7373 School Avenue,(944) 406-2061
1888,Sustainable Foods Co Store 126,Harvest Moon Farm - 1296 County Road 113,(347) 762-2184
1889,Farm Fresh Market Store 126,5393 Fourth Court,(558) 235-8738
1890,Natural Choice Store Store 126,9784 Maple Place Apt 475,(559) 438-5800
1891,Fresh Market Store 127,Logistics Hub E - 2615 Second Road,(936) 242-4052
1892,Green Grocers Store 127,2239 Pine Drive Apt 488,(619) 696-6665
1893,Organic Foods Store Store 127,Meadowbrook Farm - 9658 County Road 274,(444) 729-1261
1894,Farm to Table Market Store 127,Hilltop Farm - 9376 County Road 186,(733) 398-9563
1895,Nature's Basket Store 127,Blue Sky Farm - 3237 County Road 130,(560) 219-7459
1896,Healthy Harvest Store 127,Distribution Center U - 2089 School Street,(971) 800-9104
1897,Pure Foods Market Store 127,2305 School Court,(673) 184-8574
1898,Local Farmers Market Store 127,Regional Warehouse H - 2931 Elm Circle,(217) 524-9273
1899,Eco Market Store 127,Supply Chain Hub M - 7118 Elm Lane,(213) 314-9927
1900,Country Fresh Store Store 127,Logistics Hub Z - 3289 Lake Court,(101) 195-6737
1901,Harvest Market Store 127,Central Depot B - 294 Third Drive,(833) 784-7262
1902,Green Valley Grocery Store 127,Fulfillment Center K - 3259 School Court,(396) 606-7166
1903,Sustainable Foods Co Store 127,7172 Cedar Drive,(930) 680-2587
1904,Farm Fresh Market Store 127,Regional Warehouse Q - 1547 Pine Drive,(583) 915-4868
1905,Natural Choice Store Store 127,4869 River Way,(669) 810-3046
1906,Fresh Market Store 128,8154 Elm Lane,(578) 234-3527
1907,Green Grocers Store 128,Highland Farm - 1366 County Road 355,(141) 792-5787
1908,Organic Foods Store Store 128,5465 High Court Apt 372,(498) 609-9160
1909,Farm to Table Market Store 128,Harvest Moon Farm - 9193 County Road 137,(869) 894-4077
1910,Nature's Basket Store 128,Processing Center H - 663 Third Street,(757) 969-8156
1911,Healthy Harvest Store 128,Supply Chain Hub Y - 5872 Oak Street,(880) 832-6543
1912,Pure Foods Market Store 128,Riverdale Farm - 8217 County Road 189,(130) 602-1063
1913,Local Farmers Market Store 128,49 Maple Road Apt 175,(437) 222-5192
1914,Eco Market Store 128,Supply Chain Hub X - 7355 High Place,(201) 250-8148
1915,Country Fresh Store Store 128,4749 Second Lane Apt 406,(833) 330-6429
1916,Harvest Market Store 128,Highland Farm - 9644 County Road 150,(321) 182-4367
1917,Green Valley Grocery Store 128,4768 Elm Way Apt 82,(233) 647-6183
1918,Sustainable Foods Co Store 128,Oak Ridge Farm - 9936 County Road 466,(727) 810-4229
1919,Farm Fresh Market Store 128,Valley View Farm - 9946 County Road 269,(232) 266-8802
1920,Natural Choice Store Store 128,Rolling Hills Farm - 7882 County Road 416,(265) 766-8874
1921,Fresh Market Store 129,2016 River Court,(421) 354-8356
1922,Green Grocers Store 129,7900 Oak Lane,(328) 687-5837
1923,Organic Foods Store Store 129,8387 Cedar Lane Apt 285,(582) 714-1570
1924,Farm to Table Market Store 129,Fulfillment Center R - 5556 Main Court,(352) 475-1953
1925,Nature's Basket Store 129,Logistics Hub F - 2087 Washington Drive,(492) 962-3142
1926,Healthy Harvest Store 129,6643 Market Avenue,(654) 945-6655
1927,Pure Foods Market Store 129,Fulfillment Center Q - 6359 Third Street,(571) 118-9769
1928,Local Farmers Market Store 129,Spring Valley Farm - 8062 County Road 491,(709) 179-3622
1929,Eco Market Store 129,Highland Farm - 1607 County Road 56,(954) 957-3557
1930,Country Fresh Store Store 129,8564 Pine Street,(502) 917-1856
1931,Harvest Market Store 129,Supply Chain Hub H - 2495 Oak Place,(228) 940-7463
1932,Green Valley Grocery Store 129,Logistics Hub W - 6447 Fourth Street,(751) 594-8561
1933,Sustainable Foods Co Store 129,Supply Chain Hub E - 4190 Main Way,(988) 258-9770
1934,Farm Fresh Market Store 129,6716 First Drive,(468) 143-5571
1935,Natural Choice Store Store 129,765 Main Avenue Apt 133,(486) 997-3315
1936,Fresh Market Store 130,Distribution Center B - 3241 School Lane,(501) 695-5009
1937,Green Grocers Store 130,5371 Park Way Apt 56,(164) 405-8147
1938,Organic Foods Store Store 130,Supply Chain Hub D - 4280 Park Street,(425) 932-5552
1939,Farm to Table Market Store 130,2727 High Road,(166) 901-4515
1940,Nature's Basket Store 130,2618 River Place Apt 494,(973) 608-9123
1941,Healthy Harvest Store 130,9384 Market Court Apt 423,(732) 250-6953
1942,Pure Foods Market Store 130,Golden Fields Farm - 6240 County Road 376,(429) 828-1600
1943,Local Farmers Market Store 130,Pleasant Hill Farm - 1235 County Road 93,(788) 578-5658
1944,Eco Market Store 130,Supply Chain Hub J - 9096 Fourth Court,(478) 876-7120
1945,Country Fresh Store Store 130,Pine Creek Farm - 5727 County Road 113,(153) 830-9705
1946,Harvest Market Store 130,Fulfillment Center L - 8530 Valley Circle,(897) 783-3091
1947,Green Valley Grocery Store 130,Maple Grove Farm - 7143 County Road 101,(415) 729-5530
1948,Sustainable Foods Co Store 130,7958 Church Lane,(249) 293-8156
1949,Farm Fresh Market Store 130,Willow Creek Farm - 9995 County Road 380,(804) 939-1077
1950,Natural Choice Store Store 130,Storage Facility X - 8052 Washington Drive,(646) 950-7957
1951,Fresh Market Store 131,Fulfillment Center G - 2958 Park Circle,(242) 558-3242
1952,Green Grocers Store 131,Pine Creek Farm - 5272 County Road 17,(725) 577-6114
1953,Organic Foods Store Store 131,1455 Fourth Place,(401) 539-3938
1954,Farm to Table Market Store 131,3026 River Court Apt 158,(289) 940-7131
1955,Nature's Basket Store 131,Heritage Farm - 5585 County Road 375,(718) 595-6249
1956,Healthy Harvest Store 131,3950 Church Way,(989) 237-1456
1957,Pure Foods Market Store 131,6458 Cedar Drive Apt 53,(504) 529-3032
1958,Local Farmers Market Store 131,2404 River Avenue,(311) 658-7340
1959,Eco Market Store 131,7887 Park Street Apt 139,(748) 948-8633
1960,Country Fresh Store Store 131,Blue Sky Farm - 4968 County Road 143,(558) 594-4749
1961,Harvest Market Store 131,Windmill Farm - 9760 County Road 284,(733) 673-7195
1962,Green Valley Grocery Store 131,Golden Fields Farm - 2804 County Road 403,(354) 894-4499
1963,Sustainable Foods Co Store 131,Storage Facility L - 6065 First Lane,(610) 224-2868
1964,Farm Fresh Market Store 131,9346 Fourth Boulevard Apt 15,(437) 817-7626
1965,Natural Choice Store Store 131,Storage Facility B - 6129 River Lane,(558) 878-2105
1966,Fresh Market Store 132,2441 First Road,(729) 937-6135
1967,Green Grocers Store 132,3861 Oak Circle Apt 3,(210) 455-8263
1968,Organic Foods Store Store 132,Distribution Center F - 2405 First Place,(329) 262-1611
1969,Farm to Table Market Store 132,Logistics Hub L - 7630 Pine Court,(116) 498-7331
1970,Nature's Basket Store 132,47 Oak Way,(137) 913-7604
1971,Healthy Harvest Store 132,4352 School Court,(595) 979-6135
1972,Pure Foods Market Store 132,1365 School Lane,(520) 437-4577
1973,Local Farmers Market Store 132,Red Barn Farm - 8468 County Road 469,(319) 162-8356
1974,Eco Market Store 132,6952 Market Boulevard Apt 20,(715) 578-9875
1975,Country Fresh Store Store 132,5352 Oak Street Apt 40,(927) 955-6239
1976,Harvest Market Store 132,Blue Sky Farm - 4060 County Road 232,(385) 799-5052
1977,Green Valley Grocery Store 132,1034 Cedar Avenue Apt 38,(989) 842-5772
1978,Sustainable Foods Co Store 132,Storage Facility V - 6288 First Avenue,(234) 766-8116
1979,Farm Fresh Market Store 132,Mountain View Farm - 2796 County Road 306,(327) 443-4589
1980,Natural Choice Store Store 132,Harvest Moon Farm - 3626 County Road 384,(236) 907-3646
1981,Fresh Market Store 133,Mountain View Farm - 7871 County Road 11,(389) 277-5728
1982,Green Grocers Store 133,Logistics Hub S - 1786 First Street,(279) 517-5646
1983,Organic Foods Store Store 133,4877 Lake Avenue Apt 307,(722) 899-5420
1984,Farm to Table Market Store 133,Willow Creek Farm - 2468 County Road 46,(729) 520-8363
1985,Nature's Basket Store 133,Green Valley Farm - 6200 County Road 96,(924) 589-9442
1986,Healthy Harvest Store 133,Sunny Meadow Farm - 4613 County Road 205,(883) 277-1963
1987,Pure Foods Market Store 133,326 Washington Lane,(686) 648-8525
1988,Local Farmers Market Store 133,Sunset Farm - 4820 County Road 121,(969) 121-3118
1989,Eco Market Store 133,Supply Chain Hub X - 7170 Pine Way,(511) 814-9817
1990,Country Fresh Store Store 133,7143 Park Circle,(325) 820-3635
1991,Harvest Market Store 133,3809 Elm Lane Apt 487,(980) 590-5134
1992,Green Valley Grocery Store 133,Hilltop Farm - 4707 County Road 111,(337) 787-5916
1993,Sustainable Foods Co Store 133,Green Valley Farm - 6370 County Road 303,(244) 184-4707
1994,Farm Fresh Market Store 133,3805 Church Way Apt 419,(986) 653-2683
1995,Natural Choice Store Store 133,2074 River Road,(215) 397-7926
1996,Fresh Market Store 134,4650 Fourth Drive,(589) 144-2885
1997,Green Grocers Store 134,Fulfillment Center B - 850 Church Court,(936) 133-6516
1998,Organic Foods Store Store 134,Logistics Hub X - 8253 Third Circle,(140) 911-6059
1999,Farm to Table Market Store 134,18 Hill Way,(922) 201-6176
2000,Nature's Basket Store 134,Rolling Hills Farm - 1038 County Road 380,(875) 950-5261
